food_id,canonical_name,primary_category,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,serving_size_g,available_carbs_g,notes
NONIND_0361,Herbaltea:Spearmint,Non-Indian reference food,108.8,Henry et al. GI tables (non-Indian cohort),10880.0,9574.4,12185.6,High,0.88,100,10000.0,Original country: Japan. Renamed generically for Indian audience.
NONIND_0360,Herbaltea:Rosemary,Non-Indian reference food,126.5,Henry et al. GI tables (non-Indian cohort),10541.7,9276.7,11806.7,High,0.88,100,8333.3,Original country: Japan. Renamed generically for Indian audience.
NONIND_0359,Herbaltea:Lemongrass,Non-Indian reference food,112.1,Henry et al. GI tables (non-Indian cohort),5605.0,4932.4,6277.6,High,0.88,100,5000.0,Original country: Japan. Renamed generically for Indian audience.
NONIND_0362,Herbaltea:Thyme,Non-Indian reference food,106.1,Henry et al. GI tables (non-Indian cohort),5305.0,4668.4,5941.6,High,0.88,100,5000.0,Original country: Japan. Renamed generically for Indian audience.
NONIND_0358,Herbaltea:Lemonbalm,Non-Indian reference food,99.6,Henry et al. GI tables (non-Indian cohort),4980.0,4382.4,5577.6,High,0.88,100,5000.0,Original country: Japan. Renamed generically for Indian audience.
NONIND_0441,Majiapomelo,Non-Indian reference food,72.2,Henry et al. GI tables (non-Indian cohort),291.5,256.52,326.48,High,0.88,100,404.0,Original country: China. Renamed generically for Indian audience.
NONIND_0076,Lacypancakewithchickencurry,Non-Indian reference food,81.0,Henry et al. GI tables (non-Indian cohort),258.2,227.22,289.18,High,0.88,100,318.8,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0357,Rawherb:Cornsalad,Non-Indian reference food,97.5,Henry et al. GI tables (non-Indian cohort),243.8,214.54,273.06,High,0.88,100,250.0,Original country: Japan. Renamed generically for Indian audience.
NONIND_0304,Ricecracker,Non-Indian reference food,111.0,Henry et al. GI tables (non-Indian cohort),222.0,195.36,248.64,High,0.88,100,200.0,Original country: Japan. Renamed generically for Indian audience.
NONIND_0077,Flatbreadwithdhalcurry,Non-Indian reference food,69.0,Henry et al. GI tables (non-Indian cohort),213.3,187.7,238.9,High,0.88,100,309.1,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0078,Friednoodleswithchickenandprawns,Non-Indian reference food,55.0,Henry et al. GI tables (non-Indian cohort),200.4,176.35,224.45,High,0.88,100,364.3,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0241,Pandesal+Coconutflour,Non-Indian reference food,96.6,Henry et al. GI tables (non-Indian cohort),197.1,173.45,220.75,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0247,Multigrainloaf+Coconutflour,Non-Indian reference food,92.5,Henry et al. GI tables (non-Indian cohort),188.7,166.06,211.34,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0253,Chococrinkles+Coconutflour,Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),157.1,138.25,175.95,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0075,Coconutmilkrice,Non-Indian reference food,49.0,Henry et al. GI tables (non-Indian cohort),151.5,133.32,169.68,High,0.88,100,309.1,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0251,Hotcake+Coconutflour,Non-Indian reference food,72.3,Henry et al. GI tables (non-Indian cohort),147.5,129.8,165.2,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0243,Granolabar+Coconutflour,Non-Indian reference food,71.6,Henry et al. GI tables (non-Indian cohort),146.1,128.57,163.63,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0245,Cinnamonbread+Coconutflour,Non-Indian reference food,71.4,Henry et al. GI tables (non-Indian cohort),145.7,128.22,163.18,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0249,Chocochipcookies+Coconutflour,Non-Indian reference food,71.4,Henry et al. GI tables (non-Indian cohort),145.7,128.22,163.18,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0259,Brownies+Coconutflour,Non-Indian reference food,61.3,Henry et al. GI tables (non-Indian cohort),125.1,110.09,140.11,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0255,Europeancarrotcake Coconutflour,Non-Indian reference food,55.0,Henry et al. GI tables (non-Indian cohort),112.2,98.74,125.66,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0725,Khalas,Non-Indian reference food,53.0,Henry et al. GI tables (non-Indian cohort),108.1,95.13,121.07,High,0.88,100,204.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0257,Macaroons+Coconutflour,Non-Indian reference food,46.6,Henry et al. GI tables (non-Indian cohort),95.1,83.69,106.51,High,0.88,100,204.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0008,Cheesebun,Non-Indian reference food,95.0,Henry et al. GI tables (non-Indian cohort),91.3,80.34,102.26,High,0.88,100,96.2,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0727,Khalaswitharabiccoffee,Non-Indian reference food,41.5,Henry et al. GI tables (non-Indian cohort),84.7,74.54,94.86,High,0.88,100,204.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0233,Cornflourcake,Non-Indian reference food,85.0,Henry et al. GI tables (non-Indian cohort),78.7,69.26,88.14,High,0.88,100,92.6,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0084,Berasmerah,Non-Indian reference food,78.3,Henry et al. GI tables (non-Indian cohort),78.3,68.9,87.7,High,0.88,100,100.0,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0463,Cookedrice Homogenisedraweggplant,Non-Indian reference food,93.0,Henry et al. GI tables (non-Indian cohort),75.3,66.26,84.34,High,0.88,100,80.9,Original country: China. Renamed generically for Indian audience.
NONIND_0458,Cookedrice Homogenisedcookedpakchoy,Non-Indian reference food,91.0,Henry et al. GI tables (non-Indian cohort),72.8,64.06,81.54,High,0.88,100,80.0,Original country: China. Renamed generically for Indian audience.
NONIND_0201,Arenga,Non-Indian reference food,77.7,Henry et al. GI tables (non-Indian cohort),72.7,63.98,81.42,High,0.88,100,93.6,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0083,Adanhalus,Non-Indian reference food,72.1,Henry et al. GI tables (non-Indian cohort),72.1,63.45,80.75,High,0.88,100,100.0,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0014,Jasminerice,Non-Indian reference food,91.2,Henry et al. GI tables (non-Indian cohort),71.7,63.1,80.3,High,0.88,100,78.6,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0058,Jasminerice Doublefpthaihommali,Non-Indian reference food,91.0,Henry et al. GI tables (non-Indian cohort),71.5,62.92,80.08,High,0.88,100,78.6,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0239,Sorghum,Non-Indian reference food,81.4,Henry et al. GI tables (non-Indian cohort),69.9,61.51,78.29,High,0.88,100,85.9,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0006,Redbeanpau,Non-Indian reference food,91.0,Henry et al. GI tables (non-Indian cohort),67.9,59.75,76.05,High,0.88,100,74.6,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0122,Sugarcanegranules,Non-Indian reference food,68.0,Henry et al. GI tables (non-Indian cohort),67.5,59.4,75.6,High,0.88,100,99.2,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0457,Cookedrice Homogenisedrawpakchoy,Non-Indian reference food,84.0,Henry et al. GI tables (non-Indian cohort),67.2,59.14,75.26,High,0.88,100,80.0,Original country: China. Renamed generically for Indian audience.
NONIND_0038,Whitebread+Soymilk,Non-Indian reference food,77.2,Henry et al. GI tables (non-Indian cohort),66.6,58.61,74.59,High,0.88,100,86.2,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0209,Sikkato,Non-Indian reference food,78.4,Henry et al. GI tables (non-Indian cohort),66.1,58.17,74.03,High,0.88,100,84.3,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0123,Muscovadosugar,Non-Indian reference food,69.0,Henry et al. GI tables (non-Indian cohort),65.6,57.73,73.47,High,0.88,100,95.1,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0461,Cookedrice+Homogenisedcooked,Non-Indian reference food,85.0,Henry et al. GI tables (non-Indian cohort),65.3,57.46,73.14,High,0.88,100,76.9,Original country: China. Renamed generically for Indian audience.
NONIND_0007,Chickencurrypuff,Non-Indian reference food,92.0,Henry et al. GI tables (non-Indian cohort),64.8,57.02,72.58,High,0.88,100,70.4,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0377,Puffedricegrains,Non-Indian reference food,72.4,Henry et al. GI tables (non-Indian cohort),64.4,56.67,72.13,High,0.88,100,89.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0039,Whitebread+Dairymilk,Non-Indian reference food,74.3,Henry et al. GI tables (non-Indian cohort),64.1,56.41,71.79,High,0.88,100,86.2,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0460,Cookedrice Homogenisedrawcauliflower,Non-Indian reference food,83.0,Henry et al. GI tables (non-Indian cohort),63.8,56.14,71.46,High,0.88,100,76.9,Original country: China. Renamed generically for Indian audience.
NONIND_0464,Cookedrice Homogenisedcookedeggplant,Non-Indian reference food,78.0,Henry et al. GI tables (non-Indian cohort),63.1,55.53,70.67,High,0.88,100,80.9,Original country: China. Renamed generically for Indian audience.
NONIND_0541,Taiwanvermicelli,Non-Indian reference food,68.0,Henry et al. GI tables (non-Indian cohort),62.5,55.0,70.0,High,0.88,100,91.9,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0082,Bariotuanrice,Non-Indian reference food,62.2,Henry et al. GI tables (non-Indian cohort),62.2,54.74,69.66,High,0.88,100,100.0,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0081,Bariocelumrice,Non-Indian reference food,60.9,Henry et al. GI tables (non-Indian cohort),60.9,53.59,68.21,High,0.88,100,100.0,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0456,Cookedrice+Cookedpakchoy,Non-Indian reference food,71.0,Henry et al. GI tables (non-Indian cohort),56.8,49.98,63.62,High,0.88,100,80.0,Original country: China. Renamed generically for Indian audience.
NONIND_0144,Hommalibread,Non-Indian reference food,130.6,Henry et al. GI tables (non-Indian cohort),56.4,49.63,63.17,High,0.88,100,43.2,Original country: Thailand. Renamed generically for Indian audience.
NONIND_0459,Cookedrice+Cookedcauliflower,Non-Indian reference food,73.0,Henry et al. GI tables (non-Indian cohort),56.1,49.37,62.83,High,0.88,100,76.9,Original country: China. Renamed generically for Indian audience.
NONIND_0093,Bun,Non-Indian reference food,82.0,Henry et al. GI tables (non-Indian cohort),55.4,48.75,62.05,High,0.88,100,67.6,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0119,Sorghumsugar,Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),55.1,48.49,61.71,High,0.88,100,91.9,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0462,Cookedrice+Cookedeggplant,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),54.2,47.7,60.7,High,0.88,100,80.9,Original country: China. Renamed generically for Indian audience.
NONIND_0387,Sweetpotatostarchvermicelli,Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),52.8,46.46,59.14,High,0.88,100,88.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0581,Wholemealbreadandlentilcurry,Non-Indian reference food,87.0,Henry et al. GI tables (non-Indian cohort),52.4,46.11,58.69,High,0.88,100,60.2,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0056,Whitebread,Non-Indian reference food,100.0,Henry et al. GI tables (non-Indian cohort),52.2,45.94,58.46,High,0.88,100,52.2,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0381,Barleypowder,Non-Indian reference food,69.8,Henry et al. GI tables (non-Indian cohort),52.1,45.85,58.35,High,0.88,100,74.6,Original country: Korea. Renamed generically for Indian audience.
NONIND_0731,Muhallabread,Non-Indian reference food,77.0,Henry et al. GI tables (non-Indian cohort),52.1,45.85,58.35,High,0.88,100,67.7,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0770,Maktoomi,Non-Indian reference food,71.0,Henry et al. GI tables (non-Indian cohort),51.8,45.58,58.02,High,0.88,100,73.0,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0272,Sotanghon,Non-Indian reference food,60.0,Henry et al. GI tables (non-Indian cohort),50.8,44.7,56.9,High,0.88,100,84.7,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0121,Nipasugar,Non-Indian reference food,58.0,Henry et al. GI tables (non-Indian cohort),50.3,44.26,56.34,High,0.88,100,86.8,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0180,Breadmadefrom 400 Gflourcontaining 50%,Non-Indian reference food,93.2,Henry et al. GI tables (non-Indian cohort),49.0,43.12,54.88,High,0.88,100,52.6,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0120,Burisugar,Non-Indian reference food,57.0,Henry et al. GI tables (non-Indian cohort),48.6,42.77,54.43,High,0.88,100,85.3,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0380,Riceballs,Non-Indian reference food,96.9,Henry et al. GI tables (non-Indian cohort),48.5,42.68,54.32,High,0.88,100,50.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0594,Hopperss,Non-Indian reference food,120.0,Henry et al. GI tables (non-Indian cohort),48.0,42.24,53.76,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0580,Ordinarywhitebread,Non-Indian reference food,114.0,Henry et al. GI tables (non-Indian cohort),47.1,41.45,52.75,High,0.88,100,41.3,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0054,Whitebread+Ricebransoymilk,Non-Indian reference food,83.1,Henry et al. GI tables (non-Indian cohort),46.4,40.83,51.97,High,0.88,100,55.9,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0771,Khudri,Non-Indian reference food,61.7,Henry et al. GI tables (non-Indian cohort),46.0,40.48,51.52,High,0.88,100,74.6,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0174,Standardcookies,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),45.9,40.39,51.41,High,0.88,100,68.5,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0396,Corn Flakes,Non-Indian reference food,51.6,Henry et al. GI tables (non-Indian cohort),45.9,40.39,51.41,High,0.88,100,89.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0224,Mocaf Blackriceflakesaddedwithjack,Non-Indian reference food,52.6,Henry et al. GI tables (non-Indian cohort),45.8,40.3,51.3,High,0.88,100,87.1,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0031,Whitebread—Gardeniabrand,Non-Indian reference food,83.0,Henry et al. GI tables (non-Indian cohort),45.4,39.95,50.85,High,0.88,100,54.7,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0269,Puto,Non-Indian reference food,90.0,Henry et al. GI tables (non-Indian cohort),45.0,39.6,50.4,High,0.88,100,50.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0435,Msb,Non-Indian reference food,89.6,Henry et al. GI tables (non-Indian cohort),44.8,39.42,50.18,High,0.88,100,50.0,Original country: China. Renamed generically for Indian audience.
NONIND_0397,All-Bran,Non-Indian reference food,51.4,Henry et al. GI tables (non-Indian cohort),44.7,39.34,50.06,High,0.88,100,87.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0539,Jianxiricevermicelli,Non-Indian reference food,56.0,Henry et al. GI tables (non-Indian cohort),44.2,38.9,49.5,High,0.88,100,79.0,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0091,Flatbread,Non-Indian reference food,63.0,Henry et al. GI tables (non-Indian cohort),44.1,38.81,49.39,High,0.88,100,70.0,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0540,Sautaobejingnoodles,Non-Indian reference food,61.0,Henry et al. GI tables (non-Indian cohort),44.1,38.81,49.39,High,0.88,100,72.3,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0141,Smallricenoodlesfrommixedsagopalmflour,Non-Indian reference food,53.6,Henry et al. GI tables (non-Indian cohort),43.9,38.63,49.17,High,0.88,100,82.0,Original country: Thailand. Renamed generically for Indian audience.
NONIND_0578,Whiteslicedbread,Non-Indian reference food,100.0,Henry et al. GI tables (non-Indian cohort),43.9,38.63,49.17,High,0.88,100,43.9,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0772,Nabtat-Ali,Non-Indian reference food,59.9,Henry et al. GI tables (non-Indian cohort),43.2,38.02,48.38,High,0.88,100,72.2,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0542,Sautaochicken Flavouredsichuanspicy,Non-Indian reference food,65.0,Henry et al. GI tables (non-Indian cohort),43.1,37.93,48.27,High,0.88,100,66.3,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0378,Ricecakes,Non-Indian reference food,80.7,Henry et al. GI tables (non-Indian cohort),43.0,37.84,48.16,High,0.88,100,53.3,Original country: Korea. Renamed generically for Indian audience.
NONIND_0114,Kuih,Non-Indian reference food,90.6,Henry et al. GI tables (non-Indian cohort),42.6,37.49,47.71,High,0.88,100,47.1,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0487,Steamedwhiterice,Non-Indian reference food,91.1,Henry et al. GI tables (non-Indian cohort),42.6,37.49,47.71,High,0.88,100,46.7,Original country: Taiwan. Renamed generically for Indian audience.
NONIND_0386,Buckwheatnoodles,Non-Indian reference food,59.6,Henry et al. GI tables (non-Indian cohort),42.5,37.4,47.6,High,0.88,100,71.2,Original country: Korea. Renamed generically for Indian audience.
NONIND_0728,Arabicbread,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),42.5,37.4,47.6,High,0.88,100,63.5,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0773,Um-Kabar,Non-Indian reference food,58.7,Henry et al. GI tables (non-Indian cohort),42.5,37.4,47.6,High,0.88,100,72.3,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0055,Whitebread+Sugar-Freesoymilk,Non-Indian reference food,77.5,Henry et al. GI tables (non-Indian cohort),42.4,37.31,47.49,High,0.88,100,54.7,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0489,Reheatedovernightrice,Non-Indian reference food,90.6,Henry et al. GI tables (non-Indian cohort),42.3,37.22,47.38,High,0.88,100,46.7,Original country: Taiwan. Renamed generically for Indian audience.
NONIND_0159,Sweetpotato,Non-Indian reference food,179.0,Henry et al. GI tables (non-Indian cohort),42.2,37.14,47.26,High,0.88,100,23.6,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0015,Basmatirice,Non-Indian reference food,55.7,Henry et al. GI tables (non-Indian cohort),41.9,36.87,46.93,High,0.88,100,75.2,Original country: Singapore. Renamed generically for Indian audience.
NONIND_0543,Dollfriednoodles,Non-Indian reference food,88.0,Henry et al. GI tables (non-Indian cohort),41.8,36.78,46.82,High,0.88,100,47.5,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0651,Whitericeflourstringhoppers Coconut,Non-Indian reference food,69.2,Henry et al. GI tables (non-Indian cohort),41.5,36.52,46.48,High,0.88,100,60.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0587,Riceflourpittu,Non-Indian reference food,103.0,Henry et al. GI tables (non-Indian cohort),41.2,36.26,46.14,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0236,Cookiemadefrommodifiedcornflourwith,Non-Indian reference food,58.2,Henry et al. GI tables (non-Indian cohort),41.0,36.08,45.92,High,0.88,100,70.4,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0521,Steamedglutinousriceroll,Non-Indian reference food,89.0,Henry et al. GI tables (non-Indian cohort),40.8,35.9,45.7,High,0.88,100,45.9,Original country: Hong. Renamed generically for Indian audience.
NONIND_0118,Kaongsugar,Non-Indian reference food,43.0,Henry et al. GI tables (non-Indian cohort),40.7,35.82,45.58,High,0.88,100,94.7,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0348,Spongecake,Non-Indian reference food,65.0,Henry et al. GI tables (non-Indian cohort),40.5,35.64,45.36,High,0.88,100,62.4,Original country: Japan. Renamed generically for Indian audience.
NONIND_0537,Saltedmeatricedumpling,Non-Indian reference food,81.0,Henry et al. GI tables (non-Indian cohort),40.5,35.64,45.36,High,0.88,100,50.0,Original country: Hong. Renamed generically for Indian audience.
NONIND_0586,Wheatflourpittu,Non-Indian reference food,101.0,Henry et al. GI tables (non-Indian cohort),40.4,35.55,45.25,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0270,Bihon,Non-Indian reference food,49.0,Henry et al. GI tables (non-Indian cohort),40.2,35.38,45.02,High,0.88,100,82.0,Original country: Philippines. Renamed generically for Indian audience.
NONIND_0579,Wholemealbread,Non-Indian reference food,103.0,Henry et al. GI tables (non-Indian cohort),40.2,35.38,45.02,High,0.88,100,39.1,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0774,Ajwah,Non-Indian reference food,55.9,Henry et al. GI tables (non-Indian cohort),39.9,35.11,44.69,High,0.88,100,71.3,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0315,Bread Internationalstandardreferencefood,Non-Indian reference food,92.0,Henry et al. GI tables (non-Indian cohort),39.7,34.94,44.46,High,0.88,100,43.2,Original country: Japan. Renamed generically for Indian audience.
NONIND_0776,Sabaka,Non-Indian reference food,54.9,Henry et al. GI tables (non-Indian cohort),39.5,34.76,44.24,High,0.88,100,71.9,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0223,Mocaf Blackriceflakeswithblack,Non-Indian reference food,50.2,Henry et al. GI tables (non-Indian cohort),39.3,34.58,44.02,High,0.88,100,78.4,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0775,Medjool,Non-Indian reference food,55.3,Henry et al. GI tables (non-Indian cohort),39.2,34.5,43.9,High,0.88,100,70.9,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0504,Steamedwhiterice+5 Gofcanolaoil+10 G,Non-Indian reference food,94.0,Henry et al. GI tables (non-Indian cohort),38.5,33.88,43.12,High,0.88,100,41.0,Original country: Taiwan. Renamed generically for Indian audience.
NONIND_0545,Linolaseedbread,Non-Indian reference food,90.0,Henry et al. GI tables (non-Indian cohort),38.5,33.88,43.12,High,0.88,100,42.8,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0385,Spaghetti,Non-Indian reference food,55.3,Henry et al. GI tables (non-Indian cohort),38.1,33.53,42.67,High,0.88,100,69.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0116,Coconutsapsugar,Non-Indian reference food,42.0,Henry et al. GI tables (non-Indian cohort),37.9,33.35,42.45,High,0.88,100,90.3,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0506,Steamedwhiterice+10 Gofcanolaoil+10 G,Non-Indian reference food,96.3,Henry et al. GI tables (non-Indian cohort),37.9,33.35,42.45,High,0.88,100,39.4,Original country: Taiwan. Renamed generically for Indian audience.
NONIND_0778,Rashodia,Non-Indian reference food,50.9,Henry et al. GI tables (non-Indian cohort),37.8,33.26,42.34,High,0.88,100,74.3,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0779,Wannanah,Non-Indian reference food,50.9,Henry et al. GI tables (non-Indian cohort),37.7,33.18,42.22,High,0.88,100,74.0,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0741,Khabisa,Non-Indian reference food,67.0,Henry et al. GI tables (non-Indian cohort),37.6,33.09,42.11,High,0.88,100,56.1,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0382,Finenoodles,Non-Indian reference food,49.0,Henry et al. GI tables (non-Indian cohort),37.2,32.74,41.66,High,0.88,100,76.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0393,Bagel,Non-Indian reference food,77.4,Henry et al. GI tables (non-Indian cohort),37.2,32.74,41.66,High,0.88,100,48.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0714,Fara’D,Non-Indian reference food,54.0,Henry et al. GI tables (non-Indian cohort),37.2,32.74,41.66,High,0.88,100,69.0,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0155,Taro,Non-Indian reference food,95.0,Henry et al. GI tables (non-Indian cohort),37.1,32.65,41.55,High,0.88,100,39.1,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0235,Cornflourcookie,Non-Indian reference food,52.2,Henry et al. GI tables (non-Indian cohort),36.8,32.38,41.22,High,0.88,100,70.4,Original country: Indonesia. Renamed generically for Indian audience.
NONIND_0702,Muffin,Non-Indian reference food,92.0,Henry et al. GI tables (non-Indian cohort),36.5,32.12,40.88,High,0.88,100,39.7,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0592,Olu-Milkrice,Non-Indian reference food,91.0,Henry et al. GI tables (non-Indian cohort),36.4,32.03,40.77,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
NONIND_0716,Lulu,Non-Indian reference food,53.5,Henry et al. GI tables (non-Indian cohort),36.3,31.94,40.66,High,0.88,100,67.9,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0522,‘Pineapple’Bun,Non-Indian reference food,65.0,Henry et al. GI tables (non-Indian cohort),35.7,31.42,39.98,High,0.88,100,54.9,Original country: Hong. Renamed generically for Indian audience.
NONIND_0777,Ruthana,Non-Indian reference food,52.5,Henry et al. GI tables (non-Indian cohort),35.7,31.42,39.98,High,0.88,100,68.1,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0719,Boma’An,Non-Indian reference food,51.8,Henry et al. GI tables (non-Indian cohort),35.6,31.33,39.87,High,0.88,100,68.8,Original country: UnitedArab. Renamed generically for Indian audience.
NONIND_0072,Lacypanckaes,Non-Indian reference food,49.0,Henry et al. GI tables (non-Indian cohort),35.0,30.8,39.2,High,0.88,100,71.4,Original country: Malaysia. Renamed generically for Indian audience.
NONIND_0530,Mooncakes,Non-Indian reference food,56.0,Henry et al. GI tables (non-Indian cohort),35.0,30.8,39.2,High,0.88,100,62.5,Original country: Hong. Renamed generically for Indian audience.
NONIND_0780,Shishi,Non-Indian reference food,50.2,Henry et al. GI tables (non-Indian cohort),35.0,30.8,39.2,High,0.88,100,69.6,Original country: SaudiArabia. Renamed generically for Indian audience.
NONIND_0544,Gardenmilkbarbun,Non-Indian reference food,73.0,Henry et al. GI tables (non-Indian cohort),34.8,30.62,38.98,High,0.88,100,47.6,Original country: HongKong. Renamed generically for Indian audience.
NONIND_0305,Lowproteinwhiterice,Non-Indian reference food,86.0,Henry et al. GI tables (non-Indian cohort),34.7,30.54,38.86,High,0.88,100,40.3,Original country: Japan. Renamed generically for Indian audience.
NONIND_0791,Sfouf,Non-Indian reference food,48.6,Henry et al. GI tables (non-Indian cohort),34.7,30.54,38.86,High,0.88,100,71.4,Original country: Lebanon. Renamed generically for Indian audience.
NONIND_0379,Steamedglutinousrice,Non-Indian reference food,75.7,Henry et al. GI tables (non-Indian cohort),34.1,30.01,38.19,High,0.88,100,45.0,Original country: Korea. Renamed generically for Indian audience.
NONIND_0523,Jamandpeanutbuttertoast,Non-Indian reference food,72.0,Henry et al. GI tables (non-Indian cohort),34.0,29.92,38.08,High,0.88,100,47.2,Original country: Hong. Renamed generically for Indian audience.
NONIND_0588,Kurakkanflourpittu,Non-Indian reference food,85.0,Henry et al. GI tables (non-Indian cohort),34.0,29.92,38.08,High,0.88,100,40.0,Original country: SriLanka. Renamed generically for Indian audience.
